created_date,text,tweet_url,from_user_id,from_user_name,is_mention,to_user_id,to_user_screen_name,tweet_id,tweet_type
2022-12-02T09:10:38.000Z,"RT @subhi_karma: A 25-year-old girl Khusi Pal (name changed) in her complaint told police that:

Anwar posed as Annu to befriend her 8 year…",https://twitter.com/tkumarasena/status/1598605548584570881,3037063876,subhi_karma,FALSE,7.75E+17,tkumarasena,1.60E+18,retweeted
2022-12-02T09:10:37.000Z,"RT @TVPertiwi_MY: TEKA-TEKI KABINET ANWAR BAKAL BERAKHIR

Teka-teki barisan Kabinet Anwar dijangka diketahui hari ini susulan beliau tiba d…",https://twitter.com/BahangD/status/1598605544079917063,1.01E+18,TVPertiwi_MY,FALSE,1.13E+18,BahangD,1.60E+18,retweeted
2022-12-02T09:10:36.000Z,"Ikuti Pengumuman Kabinet Kerajaan Baharu oleh YAB Dato' Seri Anwar Ibrahim, Perdana Menteri Malaysia https://t.co/hMR2LT8hDv",https://twitter.com/_jamaliah_/status/1598605541667897348,9.98E+17,_jamaliah_,FALSE,9.98E+17,_jamaliah_,,
2022-12-02T09:10:33.000Z,"RT @NewsBFM: Anwar Ibrahim was spotted entering the Prime Minister’s Office in Putrajaya at 4.29pm. 

He is expected to announce the Cabine…",https://twitter.com/priangkaea/status/1598605529575993344,296694466,NewsBFM,FALSE,1527219726,priangkaea,1.60E+18,retweeted
2022-12-02T09:10:31.000Z,RT @501Awani: [LAPOR LANGSUNG]: Anwar Ibrahim akan mengumumkan senarai Menteri Kabinet yang akan bersama-sama dengannya mentadbir kerajaan…,https://twitter.com/hsceriaa_/status/1598605521854287873,497665754,501Awani,FALSE,1.22E+18,hsceriaa_,1.60E+18,retweeted
2022-12-02T09:10:27.000Z,"RT @MalaysiaGazette: ((LIVE)) Pengumuman Barisan Jemaah Menteri Oleh Perdana Menteri, Datuk Seri Anwar Ibrahim https://t.co/ATLFxJM7pT",https://twitter.com/afzal_zulkifli/status/1598605504829591552,1600369057,MalaysiaGazette,FALSE,76594820,afzal_zulkifli,1.60E+18,retweeted
2022-12-02T09:10:26.000Z,RT @BernamaTV: Kenderaan membawa Perdana Menteri Datuk Seri Anwar Ibrahim memasuki Bangunan Perdana Putra kira-kira 4.29 petang. Anwar akan…,https://twitter.com/nixxmad/status/1598605501721612290,196460981,BernamaTV,FALSE,1.00E+18,nixxmad,1.60E+18,retweeted
2022-12-02T09:10:25.000Z,ফুটবলের প্রতি আবেগের কারণে নিজের জমি বিক্রি করে নজির গড়লেন বাঁকুড়ার ‘ফুটবল চাচা’! #News #Bangla #Bengali #WestBengal https://t.co/wwyDqAKXY8,https://twitter.com/BanglaHunt/status/1598605495895457792,1.24E+18,BanglaHunt,FALSE,1.24E+18,BanglaHunt,,
2022-12-02T09:10:25.000Z,RT @bharianmy: Saksikan secara langsung Pengumuman Kabinet oleh Perdana Menteri Datuk Seri Anwar Ibrahim jam 5 petang ini di https://t.co/l…,https://twitter.com/Dave_Ng/status/1598605493777625088,63070483,bharianmy,FALSE,7286922,Dave_Ng,1.60E+18,retweeted
2022-12-02T09:10:24.000Z,"RT @fahmizainol91: Muhyiddin 9 hari
Ismail Sabri 9 hari

Dato Seri Anwar Ibrahim 7 hari. Sapa yang gagal sebenarnya? https://t.co/aZ8RpqH7OD",https://twitter.com/RuhanaZulkafli/status/1598605492888416256,854378665,fahmizainol91,FALSE,2411108634,RuhanaZulkafli,1.60E+18,retweeted
2022-12-02T09:10:24.000Z,"RT @TVPertiwi_MY: 📌Barisan Kabinet diumum petang ini - PM Anwar

📌Barisan Kabinet akan dipanggil ke mesyuarat khas Isnin ini - PM Anwar

Te…",https://twitter.com/BahangD/status/1598605491101384704,1.01E+18,TVPertiwi_MY,FALSE,1.13E+18,BahangD,1.60E+18,retweeted
2022-12-02T09:10:24.000Z,"RT @bernamadotcom: 📌Cabinet line-up to be announced this afternoon - PM Anwar

📌New Cabinet line-up to attend special meeting on Monday - P…",https://twitter.com/razmanrahim/status/1598605490938064897,106669711,bernamadotcom,FALSE,57871742,razmanrahim,1.60E+18,retweeted
2022-12-02T09:10:23.000Z,"RT @NewsBFM: Anwar Ibrahim was spotted entering the Prime Minister’s Office in Putrajaya at 4.29pm. 

He is expected to announce the Cabine…",https://twitter.com/niezam/status/1598605488937406465,296694466,NewsBFM,FALSE,14634937,niezam,1.60E+18,retweeted
